0	0	0	0	0	3	2	0	0	1	5	2	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1	1	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	3	0	0	5	0	0	4	0	0	5	0	0	0	4	0	0	0	0	0
0	0	0	0	0	0	0	0	2	0	4	0	5	0	0	4	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	3	0	5	0	1	0	0	1	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	5	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	4	0	0	0	3	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	1	0	0	0	3	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	2	4	0
0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0	0	0	4
0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	5	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	5	0	4	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	4	0	3	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	3	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	3	0

0	99	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99	0	98	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	98	0	95	100	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	95	0	97	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	100	97	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99	99	0	0	0	0	99	0	98	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	95	95	0	99	0	99	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	96	0	99	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	98	98	0	0	100	100	96	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	98	100	0	0	0	98	100	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	99	0	0	100	0	0	97	0	0	100	0	0	0	95	0	0	0	0	0
0	0	0	0	0	0	0	0	96	0	97	0	95	0	0	99	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	98	0	95	0	97	0	0	98	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	100	0	0	97	0	0	0	0	95	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	100	0	0	0	98	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	99	0	0	100	0	96	0	0	0	95	100	0	0
0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	96	0	97	0	0	0	98	100	0
0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	97	0	0	0	0	0	0	99
0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	100	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	100	0	96	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	96	0	97	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	98	0	0	0	97	0	98	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	98	0	98
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	98	0

0	10	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	0	34	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	34	0	39	21	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	39	0	1	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	21	1	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	2	0	0	0	0	31	0	25	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	29	33	0	31	0	19	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	23	0	19	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	25	2	0	0	36	42	24	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	41	36	0	0	0	42	42	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	2	0	0	42	0	0	35	0	0	19	0	0	0	43	0	0	0	0	0
0	0	0	0	0	0	0	0	24	0	35	0	5	0	0	6	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	42	0	5	0	37	0	0	29	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	42	0	0	37	0	0	0	0	19	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	5	0	0	0	30	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	6	0	0	5	0	12	0	0	0	27	26	0	0
0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	12	0	40	0	0	0	0	13	0
0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	40	0	0	0	0	0	0	12
0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	17	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	17	0	39	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	39	0	36	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	36	0	12	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	12	0	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	5	0
